id_usuario,ingreso_mensual,nivel_endeudamiento,frecuencia_ahorro,gasto_total,ratio_gasto_ingreso,perfil_financiero
4502,4624,25.9,Media,2035.54,0.44,Saludable
4503,2854,50.5,Alta,2603.44,0.91,En riesgo
4504,5980,22.0,Media,4282.11,0.72,En observación
4505,2493,2.4,Baja,1863.13,0.75,Saludable
4506,3449,61.7,Media,2270.54,0.66,En observación
4507,4860,34.2,Media,3900.87,0.8,En observación
4508,3152,15.6,Media,2844.01,0.9,Saludable
4509,4957,8.9,Media,4576.65,0.92,En observación
4510,1652,38.7,Alta,1515.18,0.92,En observación
4511,4581,0.0,Media,2346.81,0.51,Saludable
4512,3164,2.1,Baja,1974.98,0.62,Saludable
4513,3251,24.4,Media,2542.96,0.78,En observación
4514,5540,36.4,Alta,4611.39,0.83,En observación
4515,2917,11.1,Alta,2821.48,0.97,Saludable
4516,3709,20.5,Alta,2369.93,0.64,Saludable
4517,4977,41.8,Baja,4443.13,0.89,En riesgo
4518,3697,27.4,Baja,3578.17,0.97,En observación
4519,4055,17.9,Media,2560.03,0.63,Saludable
4520,2294,42.0,Baja,1163.87,0.51,En observación
4521,3699,2.8,Baja,2480.61,0.67,En observación
4522,4143,26.9,Media,3612.03,0.87,En observación
4523,3520,33.8,Baja,3227.35,0.92,En observación
4524,2770,20.0,Media,1911.87,0.69,En observación
4525,4359,13.0,Media,2798.13,0.64,En observación
4526,2140,19.1,Baja,2123.08,0.99,En observación
4527,4932,48.8,Baja,3047.86,0.62,En observación
4528,3086,13.7,Media,2381.73,0.77,En observación
4529,4041,51.0,Baja,3625.37,0.9,En riesgo
4530,800,36.7,Media,848.06,1.06,Saludable
4531,4534,27.6,Baja,2706.97,0.6,En observación
4532,6065,41.6,Alta,4143.52,0.68,Saludable
4533,3717,43.1,Baja,2528.79,0.68,En observación
4534,7733,46.2,Alta,7400.66,0.96,En observación
4535,2439,31.1,Baja,1389.73,0.57,En riesgo
4536,5615,22.0,Media,6014.26,1.07,En observación
4537,7384,32.2,Alta,6303.83,0.85,En observación
4538,5416,37.7,Alta,3924.41,0.72,En observación
4539,2276,32.3,Media,1252.54,0.55,Saludable
4540,3576,48.9,Alta,3277.92,0.92,En observación
4541,6120,21.5,Baja,2477.32,0.4,Saludable
4542,1728,42.2,Media,1098.55,0.64,En observación
4543,5969,13.5,Alta,4990.86,0.84,Saludable
4544,2209,50.3,Baja,1542.35,0.7,En observación
4545,6667,37.8,Alta,6110.65,0.92,En observación
4546,2524,48.7,Media,1664.98,0.66,En observación
4547,3092,20.7,Baja,2776.58,0.9,En observación
4548,2763,40.1,Baja,1935.39,0.7,En observación
4549,3573,37.0,Baja,2930.48,0.82,En observación
4550,4771,26.7,Media,3015.76,0.63,Saludable
4551,4975,30.2,Baja,3920.09,0.79,En riesgo
4552,2784,9.4,Baja,2122.97,0.76,En observación
4553,3106,52.1,Media,939.53,0.3,En observación
4554,4687,36.9,Alta,1171.75,0.25,Saludable
4555,1960,22.4,Alta,1409.81,0.72,Saludable
4556,4459,43.4,Alta,3999.07,0.9,En observación
4557,4124,13.6,Alta,2535.5,0.61,Saludable
4558,4756,40.9,Alta,3126.62,0.66,En observación
4559,1758,46.2,Media,1235.95,0.7,En riesgo
4560,1218,56.5,Alta,834.25,0.68,En observación
4561,3792,19.5,Media,2794.63,0.74,Saludable
4562,2448,37.3,Media,1438.73,0.59,En observación
4563,1441,22.4,Baja,1420.95,0.99,En observación
4564,2403,32.9,Baja,1641.87,0.68,En riesgo
4565,3256,35.0,Baja,2995.12,0.92,En riesgo
4566,3850,27.6,Media,4290.15,1.11,En observación
4567,2837,20.3,Alta,1245.94,0.44,Saludable
4568,800,29.9,Alta,570.5,0.71,En observación
4569,800,16.5,Media,580.4,0.73,En observación
4570,2676,28.8,Baja,1400.29,0.52,En observación
4571,800,29.6,Baja,513.55,0.64,En observación
4572,6133,25.0,Media,6135.03,1.0,En observación
4573,2051,56.2,Baja,1730.51,0.84,En riesgo
4574,4531,34.1,Media,3341.8,0.74,Saludable
4575,3094,39.3,Baja,2252.13,0.73,En riesgo
4576,4075,16.8,Media,2088.64,0.51,Saludable
4577,2714,35.0,Alta,1684.68,0.62,Saludable
4578,5080,32.2,Alta,3167.43,0.62,Saludable
4579,5568,34.4,Alta,4770.28,0.86,Saludable
4580,5040,64.8,Media,3061.98,0.61,En observación
4581,3763,43.1,Baja,2760.35,0.73,En observación
4582,3337,39.0,Baja,2258.26,0.68,En riesgo
4583,5247,33.6,Baja,3908.85,0.74,En riesgo
4584,2216,15.7,Baja,1555.67,0.7,En observación
4585,2295,57.5,Baja,2618.5,1.14,En riesgo
4586,3638,27.2,Alta,3453.73,0.95,En observación
4587,834,37.1,Media,429.32,0.51,En observación
4588,4160,17.6,Baja,2939.3,0.71,En observación
4589,4288,45.6,Media,2329.77,0.54,En observación
4590,5909,16.9,Baja,4509.18,0.76,En riesgo
4591,5349,24.9,Media,4795.81,0.9,En riesgo
4592,3658,20.5,Media,2857.03,0.78,En observación
4593,2713,36.6,Media,1422.18,0.52,Saludable
4594,4637,3.7,Media,4231.59,0.91,Saludable
4595,903,22.5,Alta,723.88,0.8,En observación
4596,3586,26.3,Media,3063.61,0.85,En observación
4597,3709,12.0,Baja,2836.89,0.76,En observación
4598,2294,32.5,Alta,1785.97,0.78,En observación
4599,1092,28.9,Alta,669.56,0.61,En observación
4600,4631,37.6,Media,2886.55,0.62,En observación
4601,1205,4.0,Baja,627.01,0.52,En observación
4602,4513,0.0,Media,4459.27,0.99,En observación
4603,1148,31.5,Media,1086.76,0.95,En observación
4604,5149,9.5,Media,3478.04,0.68,Saludable
4605,6076,39.6,Baja,7670.72,1.26,En riesgo
4606,2413,27.9,Media,2408.43,1.0,En observación
4607,3687,31.5,Baja,2791.46,0.76,En observación
4608,3294,27.3,Media,2466.01,0.75,En observación
4609,6141,17.4,Media,4172.45,0.68,Saludable
4610,3781,21.9,Media,2998.95,0.79,En observación
4611,800,37.4,Media,533.73,0.67,En observación
4612,2155,47.9,Baja,1970.51,0.91,En riesgo
4613,4690,18.8,Media,2994.41,0.64,En observación
4614,2348,51.7,Alta,1624.24,0.69,En observación
4615,6649,19.4,Baja,5069.05,0.76,En observación
4616,4927,25.1,Baja,3236.98,0.66,En observación
4617,5672,25.8,Alta,4333.75,0.76,Saludable
4618,4558,32.3,Alta,2595.24,0.57,Saludable
4619,800,17.5,Baja,714.33,0.89,En riesgo
4620,4528,38.3,Baja,3292.88,0.73,En riesgo
4621,3929,57.1,Alta,2877.13,0.73,En observación
4622,4811,41.0,Media,1866.34,0.39,En observación
4623,3309,23.3,Alta,1598.5,0.48,Saludable
4624,3550,10.5,Media,1721.07,0.48,Saludable
4625,4808,32.9,Alta,4601.98,0.96,En observación
4626,3418,16.2,Baja,1603.58,0.47,En observación
4627,5197,9.1,Alta,4043.45,0.78,Saludable
4628,3089,23.9,Baja,2528.74,0.82,En riesgo
4629,4104,28.2,Media,2961.85,0.72,En observación
4630,4195,31.1,Alta,3119.14,0.74,En observación
4631,2797,42.3,Media,1556.1,0.56,En observación
4632,4417,13.0,Alta,2062.11,0.47,Saludable
4633,955,10.5,Alta,846.31,0.89,Saludable
4634,5428,11.9,Media,3979.2,0.73,En observación
4635,1744,45.5,Alta,1468.31,0.84,Saludable
4636,3443,35.8,Baja,2216.57,0.64,En observación
4637,3918,63.2,Media,2665.58,0.68,En riesgo
4638,2372,33.2,Media,2108.41,0.89,En observación
4639,3053,40.9,Baja,3329.18,1.09,En riesgo
4640,2726,27.2,Media,3280.87,1.2,En observación
4641,2608,12.8,Alta,1098.85,0.42,Saludable
4642,4482,24.0,Baja,3349.42,0.75,En observación
4643,3699,37.2,Alta,2417.93,0.65,En observación
4644,2244,34.3,Alta,2025.65,0.9,En observación
4645,3217,8.6,Alta,3198.73,0.99,Saludable
4646,4306,40.1,Alta,2742.52,0.64,Saludable
4647,5502,13.2,Alta,6233.9,1.13,Saludable
4648,1731,32.0,Alta,1986.33,1.15,Saludable
4649,3288,37.1,Baja,2485.92,0.76,En riesgo
4650,2423,21.0,Baja,1752.52,0.72,En observación
4651,3433,24.2,Media,2284.29,0.67,En observación
4652,800,26.6,Baja,933.7,1.17,En observación
4653,5428,30.8,Baja,3481.89,0.64,En observación
4654,3710,51.8,Baja,2522.58,0.68,En riesgo
4655,5016,35.1,Baja,2342.42,0.47,En observación
4656,5768,29.4,Baja,1479.68,0.26,En observación
4657,3202,2.6,Baja,1433.67,0.45,En observación
4658,2401,16.4,Media,1785.35,0.74,Saludable
4659,3650,27.0,Baja,1949.1,0.53,En observación
4660,4164,30.6,Alta,3061.58,0.74,En observación
4661,4597,42.8,Media,3310.42,0.72,En observación
4662,2853,41.7,Baja,2083.06,0.73,En riesgo
4663,3741,29.7,Alta,4784.27,1.28,En observación
4664,2486,40.4,Baja,1598.17,0.64,En observación
4665,1870,37.4,Alta,1572.23,0.84,En observación
4666,4572,2.1,Media,2847.29,0.62,Saludable
4667,1742,3.8,Media,1209.96,0.69,En observación
4668,5423,21.8,Alta,4782.97,0.88,En observación
4669,5328,24.7,Baja,2271.17,0.43,En observación
4670,1979,19.1,Baja,1376.95,0.7,En observación
4671,3712,40.5,Media,2538.29,0.68,En observación
4672,3522,44.0,Alta,2521.94,0.72,En observación
4673,2938,27.6,Media,1789.16,0.61,Saludable
4674,4664,13.8,Alta,3230.09,0.69,Saludable
4675,2971,42.4,Media,1912.17,0.64,En observación
4676,1108,49.7,Media,604.26,0.55,En observación
4677,2000,49.8,Alta,2294.44,1.15,En observación
4678,1873,41.6,Media,1577.72,0.84,En observación
4679,2639,59.8,Baja,2035.33,0.77,En observación
4680,3120,11.9,Alta,3233.47,1.04,Saludable
4681,4239,22.9,Alta,2709.7,0.64,Saludable
4682,4397,49.5,Alta,2572.8,0.59,Saludable
4683,4705,5.3,Alta,4561.57,0.97,Saludable
4684,1845,33.7,Media,1038.98,0.56,Saludable
4685,4031,0.0,Baja,4214.96,1.05,En observación
4686,1561,14.7,Media,1449.38,0.93,En observación
4687,5580,19.8,Baja,4482.89,0.8,En observación
4688,4543,46.9,Baja,2820.71,0.62,En observación
4689,2585,29.2,Alta,2263.73,0.88,Saludable
4690,5164,12.9,Alta,3587.29,0.69,En observación
4691,3992,35.1,Alta,2145.65,0.54,Saludable
4692,4912,21.2,Baja,3246.42,0.66,En observación
4693,1925,34.0,Baja,1458.62,0.76,En observación
4694,2722,21.3,Alta,1513.14,0.56,Saludable
4695,2498,44.5,Baja,1772.53,0.71,En observación
4696,3143,23.8,Media,2928.14,0.93,En observación
4697,3086,51.2,Alta,2596.83,0.84,En observación
4698,5389,16.7,Media,5002.02,0.93,En observación
4699,5799,44.8,Media,5359.17,0.92,En observación
4700,2244,24.7,Media,1010.56,0.45,En observación
4701,3075,49.4,Media,1624.61,0.53,En observación
4702,2758,10.7,Alta,2876.27,1.04,En observación
4703,3818,30.5,Media,3165.55,0.83,En observación
4704,2312,23.8,Alta,2549.97,1.1,En riesgo
4705,5844,37.2,Alta,4027.72,0.69,Saludable
4706,2402,21.7,Media,2731.58,1.14,En riesgo
4707,4619,15.6,Baja,4206.75,0.91,En observación
4708,800,34.3,Baja,478.76,0.6,En observación
4709,3124,22.5,Media,2323.74,0.74,En observación
4710,800,52.8,Media,458.39,0.57,En observación
4711,3007,28.4,Baja,3044.94,1.01,En riesgo
4712,4350,34.1,Alta,3443.73,0.79,En observación
4713,800,26.3,Alta,767.37,0.96,En riesgo
4714,1694,36.3,Alta,1096.38,0.65,En observación
4715,1469,39.4,Alta,729.66,0.5,Saludable
4716,3449,46.0,Media,1918.02,0.56,En observación
4717,3528,34.1,Baja,3254.58,0.92,En observación
4718,4716,21.5,Media,4467.27,0.95,En observación
4719,3186,21.1,Media,2861.64,0.9,En observación
4720,2701,13.0,Alta,2363.26,0.87,Saludable
4721,1542,14.1,Baja,1041.19,0.68,Saludable
4722,800,13.0,Baja,692.52,0.87,En observación
4723,2990,59.2,Alta,2216.03,0.74,En observación
4724,2081,62.5,Media,1357.99,0.65,En observación
4725,5476,27.3,Media,4154.2,0.76,En observación
4726,3088,35.6,Media,2623.35,0.85,En observación
4727,2351,20.9,Baja,1170.27,0.5,Saludable
4728,3946,44.1,Media,3578.19,0.91,En observación
4729,3132,13.5,Media,2430.03,0.78,Saludable
4730,4388,29.7,Media,1793.46,0.41,Saludable
4731,3509,31.4,Media,1743.9,0.5,Saludable
4732,3584,8.9,Media,1611.53,0.45,Saludable
4733,2767,16.8,Alta,1724.75,0.62,Saludable
4734,2420,31.1,Alta,1649.27,0.68,Saludable
4735,4817,42.6,Baja,4729.71,0.98,En riesgo
4736,3858,23.5,Baja,2624.22,0.68,En observación
4737,3507,40.5,Baja,2172.17,0.62,En observación
4738,2484,33.1,Media,1617.36,0.65,En observación
4739,2480,37.5,Alta,1816.81,0.73,Saludable
4740,3892,23.8,Media,3708.19,0.95,En observación
4741,3220,8.9,Media,2213.95,0.69,Saludable
4742,4619,41.5,Media,4116.22,0.89,En observación
4743,2180,18.0,Alta,2235.44,1.03,En observación
4744,3684,22.3,Media,3670.56,1.0,En observación
4745,3843,50.3,Alta,2303.72,0.6,En observación
4746,4281,29.4,Alta,2445.23,0.57,Saludable
4747,3934,8.6,Baja,3043.08,0.77,En observación
4748,4978,9.0,Baja,4912.91,0.99,En riesgo
4749,4115,14.4,Media,2843.22,0.69,En observación
4750,3906,30.3,Baja,3127.18,0.8,En observación
4751,3898,23.1,Media,2686.21,0.69,Saludable
4752,6376,52.0,Alta,5419.3,0.85,En observación
4753,4698,32.7,Media,2250.33,0.48,Saludable
4754,2997,13.0,Alta,1446.02,0.48,Saludable
4755,3987,12.5,Media,2454.96,0.62,En observación
4756,2183,32.6,Baja,1562.68,0.72,En observación
4757,2216,31.4,Alta,1729.3,0.78,En observación
4758,3619,35.2,Baja,4142.01,1.14,En riesgo
4759,2541,0.0,Baja,2178.12,0.86,En observación
4760,5092,34.3,Media,3872.71,0.76,En observación
4761,5403,9.2,Alta,3258.07,0.6,Saludable
4762,3648,26.6,Alta,3021.12,0.83,En observación
4763,6084,38.7,Media,3629.59,0.6,En observación
4764,3387,37.7,Baja,2776.9,0.82,En riesgo
4765,2808,35.8,Alta,3296.17,1.17,En observación
4766,3718,15.8,Alta,2843.44,0.76,Saludable
4767,5070,32.2,Baja,2948.86,0.58,En observación
4768,3769,44.3,Baja,2048.15,0.54,En observación
4769,4660,23.6,Baja,2438.95,0.52,En observación
4770,5342,46.9,Baja,3594.54,0.67,En observación
4771,2853,23.0,Baja,2369.02,0.83,En observación
4772,2370,46.6,Baja,1837.41,0.78,En riesgo
4773,913,0.0,Baja,448.5,0.49,Saludable
4774,4365,0.0,Media,4525.25,1.04,En observación
4775,5540,16.7,Baja,4657.45,0.84,En observación
4776,4727,26.5,Media,3947.89,0.84,En observación
4777,2523,33.6,Alta,1034.9,0.41,Saludable
4778,6432,11.3,Baja,4718.2,0.73,En observación
4779,3547,32.5,Media,2410.61,0.68,En observación
4780,3370,30.6,Media,1810.84,0.54,En observación
4781,5853,23.7,Media,3086.25,0.53,Saludable
4782,2428,9.9,Alta,1881.82,0.78,Saludable
4783,2563,32.3,Media,1214.94,0.47,Saludable
4784,4506,1.0,Alta,2587.34,0.57,Saludable
4785,2771,36.4,Baja,2134.28,0.77,En riesgo
4786,5130,16.0,Alta,2742.14,0.53,En observación
4787,5094,38.8,Baja,3889.13,0.76,En riesgo
4788,1277,32.4,Baja,974.12,0.76,En observación
4789,2692,52.7,Media,1958.35,0.73,En riesgo
4790,889,22.2,Media,419.15,0.47,Saludable
4791,2258,34.7,Alta,1801.95,0.8,Saludable
4792,800,52.2,Media,558.85,0.7,En observación
4793,3912,33.1,Baja,2706.78,0.69,En observación
4794,1767,41.4,Media,1008.19,0.57,En observación
4795,4473,48.1,Alta,4631.52,1.04,En riesgo
4796,3014,6.9,Alta,3022.77,1.0,En observación
4797,2492,43.8,Media,1720.0,0.69,En riesgo
4798,2728,59.7,Media,2432.02,0.89,En riesgo
4799,2804,36.1,Baja,1613.79,0.58,En observación
4800,4849,66.0,Media,4057.48,0.84,En riesgo
4801,2794,38.1,Alta,1904.45,0.68,En observación
4802,3762,24.7,Alta,2864.12,0.76,Saludable
4803,2930,46.1,Baja,2290.01,0.78,En riesgo
4804,1314,36.4,Media,1110.96,0.85,En observación
4805,6628,0.0,Baja,5906.78,0.89,En observación
4806,4312,32.6,Media,3661.42,0.85,En observación
4807,2411,34.5,Baja,1728.69,0.72,En observación
4808,4576,21.5,Baja,2198.24,0.48,En observación
4809,2302,45.4,Alta,1789.98,0.78,En observación
4810,2500,43.1,Baja,3152.83,1.26,En riesgo
4811,4792,40.4,Baja,2367.37,0.49,En observación
4812,3960,26.1,Alta,2339.86,0.59,Saludable
4813,2041,62.0,Baja,1572.69,0.77,En observación
4814,2729,25.8,Alta,3231.76,1.18,En observación
4815,3326,21.9,Baja,2793.4,0.84,En observación
4816,1791,27.1,Media,1246.73,0.7,En observación
4817,2692,47.8,Alta,1864.07,0.69,Saludable
4818,2807,30.8,Media,1430.09,0.51,En observación
4819,4801,51.5,Alta,3939.62,0.82,Saludable
4820,5803,17.0,Baja,3535.22,0.61,En observación
4821,5567,45.8,Alta,5083.4,0.91,En observación
4822,3009,35.2,Baja,2186.3,0.73,En riesgo
4823,4745,38.9,Media,1401.33,0.3,Saludable
4824,3337,32.5,Baja,2049.66,0.61,En observación
4825,4195,24.7,Alta,3580.2,0.85,Saludable
4826,5624,45.0,Baja,4518.48,0.8,En riesgo
4827,4779,35.9,Alta,3789.48,0.79,En observación
4828,5640,11.2,Baja,3163.65,0.56,Saludable
4829,1246,29.1,Baja,1069.09,0.86,En observación
4830,2699,46.9,Media,2092.54,0.78,En observación
4831,5231,28.2,Alta,5863.11,1.12,En observación
4832,6497,15.4,Media,5477.93,0.84,En observación
4833,5179,22.8,Alta,4155.41,0.8,Saludable
4834,4906,20.2,Alta,5166.09,1.05,Saludable
4835,1482,44.3,Alta,953.67,0.64,En observación
4836,3017,10.3,Media,2220.94,0.74,En observación
4837,5005,33.5,Media,4755.79,0.95,En observación
4838,3012,35.9,Media,2188.29,0.73,En observación
4839,1699,0.0,Media,1524.37,0.9,En observación
4840,4853,23.4,Media,3017.11,0.62,En observación
4841,4781,26.5,Media,4275.75,0.89,En observación
4842,3258,28.9,Baja,3162.7,0.97,En riesgo
4843,6119,9.8,Media,4732.35,0.77,En observación
4844,4430,17.8,Media,4665.68,1.05,En observación
4845,1869,29.8,Alta,1296.4,0.69,En observación
4846,5075,30.7,Alta,3704.01,0.73,En observación
4847,4998,0.0,Alta,4326.96,0.87,Saludable
4848,1533,43.2,Media,1769.56,1.15,En riesgo
4849,5151,57.1,Alta,3093.45,0.6,Saludable
4850,4485,26.3,Baja,2254.38,0.5,En observación
4851,4591,27.8,Baja,2793.03,0.61,En observación
4852,3471,1.1,Alta,2514.05,0.72,Saludable
4853,4489,6.6,Alta,4185.03,0.93,Saludable
4854,2686,34.4,Media,1595.79,0.59,En observación
4855,2402,21.6,Alta,1976.76,0.82,Saludable
4856,1603,33.7,Alta,1194.49,0.75,En observación
4857,3991,30.9,Alta,3430.09,0.86,En observación
4858,800,3.8,Alta,877.62,1.1,Saludable
4859,4925,24.8,Media,3642.32,0.74,En observación
4860,7199,33.8,Media,4706.17,0.65,Saludable
4861,6461,27.6,Alta,5711.27,0.88,En observación
4862,2806,40.1,Baja,1799.36,0.64,En observación
4863,5247,27.6,Media,4424.96,0.84,En observación
4864,4457,6.7,Baja,2873.19,0.64,En observación
4865,2253,36.4,Media,2171.08,0.96,En riesgo
4866,2991,34.4,Media,2483.18,0.83,En observación
4867,2183,57.3,Alta,2001.32,0.92,En observación
4868,5305,38.0,Media,2997.77,0.57,En observación
4869,1023,36.2,Media,736.09,0.72,En observación
4870,5306,23.1,Media,3738.7,0.7,En observación
4871,800,26.0,Alta,242.05,0.3,Saludable
4872,4783,36.7,Alta,3075.15,0.64,Saludable
4873,1888,30.0,Alta,2411.84,1.28,En riesgo
4874,3579,32.4,Media,2053.19,0.57,Saludable
4875,4043,22.1,Baja,3690.24,0.91,En riesgo
4876,3999,31.5,Baja,1789.39,0.45,En observación
4877,1784,23.7,Alta,1646.14,0.92,En observación
4878,2800,23.9,Baja,1747.54,0.62,En observación
4879,2548,5.8,Baja,2224.28,0.87,En observación
4880,4341,15.7,Alta,2321.95,0.53,Saludable
4881,3596,27.8,Media,2509.62,0.7,En observación
4882,4139,59.6,Alta,4049.65,0.98,En riesgo
4883,1888,38.9,Media,1269.27,0.67,Saludable
4884,5744,25.6,Alta,3217.11,0.56,Saludable
4885,2306,19.6,Baja,1637.52,0.71,En riesgo
4886,2501,54.9,Alta,2257.88,0.9,En observación
4887,4622,30.2,Baja,4536.44,0.98,En riesgo
4888,1003,34.4,Alta,893.79,0.89,En observación
4889,3689,20.8,Media,1851.98,0.5,Saludable
4890,1194,40.0,Media,360.29,0.3,Saludable
4891,2352,25.8,Media,978.06,0.42,Saludable
4892,1590,47.0,Media,1014.55,0.64,En observación
4893,3506,33.7,Media,2652.86,0.76,En observación
4894,4015,37.0,Media,2458.29,0.61,En observación
4895,5288,40.6,Alta,4853.47,0.92,En observación
4896,2096,17.9,Baja,1692.69,0.81,En observación
4897,7679,44.7,Alta,4141.45,0.54,Saludable
4898,6918,26.8,Alta,5247.67,0.76,Saludable
4899,5848,37.5,Alta,3570.62,0.61,Saludable
4900,3961,30.7,Baja,3564.03,0.9,En riesgo
4901,3103,21.8,Media,2237.92,0.72,En observación
4902,3305,30.2,Alta,1944.57,0.59,Saludable
4903,2944,17.4,Alta,2021.68,0.69,Saludable
4904,3625,36.3,Baja,3304.92,0.91,En riesgo
4905,3928,14.0,Alta,2755.73,0.7,Saludable
4906,6045,59.8,Alta,5241.35,0.87,En observación
4907,3876,35.5,Alta,1792.49,0.46,Saludable
4908,2178,34.2,Media,1610.13,0.74,En riesgo
4909,4875,34.3,Alta,3422.01,0.7,En observación
4910,3455,35.0,Media,2617.53,0.76,En observación
4911,3555,0.6,Alta,1675.87,0.47,Saludable
4912,5852,35.2,Media,3630.19,0.62,Saludable
4913,4677,21.5,Baja,4049.26,0.87,En observación
4914,4217,30.5,Alta,3453.96,0.82,En observación
4915,2547,15.5,Alta,816.82,0.32,Saludable
4916,5779,41.0,Baja,4571.12,0.79,En observación
4917,4996,28.2,Media,5163.31,1.03,En observación
4918,2375,17.3,Baja,1147.64,0.48,Saludable
4919,3655,19.3,Media,913.75,0.25,Saludable
4920,974,38.8,Baja,735.97,0.76,En riesgo
4921,4995,22.4,Alta,3115.02,0.62,En observación
4922,1286,32.9,Media,934.15,0.73,En observación
4923,4030,32.8,Alta,3354.3,0.83,En observación
4924,4127,31.4,Alta,2605.39,0.63,Saludable
4925,2428,18.3,Baja,1674.09,0.69,En observación
4926,3553,43.7,Alta,2345.96,0.66,En observación
4927,3677,20.9,Media,2806.56,0.76,En observación
4928,3780,33.4,Alta,2355.09,0.62,En observación
4929,2527,5.0,Baja,2286.51,0.9,En observación
4930,3045,21.8,Baja,3309.64,1.09,En riesgo
4931,4325,32.4,Media,3453.98,0.8,En observación
4932,3124,8.1,Baja,2831.12,0.91,En observación
4933,3662,37.1,Alta,2502.12,0.68,En observación
4934,3302,21.1,Media,3183.3,0.96,En observación
4935,7041,43.2,Media,3027.38,0.43,En observación
4936,3247,35.9,Media,1857.0,0.57,En observación
4937,3318,18.9,Media,1964.87,0.59,En observación
4938,955,37.2,Media,853.34,0.89,En observación
4939,3579,47.5,Alta,2230.17,0.62,Saludable
4940,2757,47.5,Media,2709.06,0.98,En observación
4941,5009,42.3,Media,5157.5,1.03,En riesgo
4942,3434,47.2,Baja,3007.51,0.88,En riesgo
4943,4938,32.3,Media,2659.91,0.54,Saludable
4944,1346,26.8,Baja,1233.87,0.92,En observación
4945,5033,35.1,Alta,3409.57,0.68,Saludable
4946,4208,32.1,Alta,3270.13,0.78,Saludable
4947,2851,63.9,Alta,2768.67,0.97,En observación
4948,800,31.1,Alta,728.66,0.91,En observación
4949,5032,30.9,Baja,3626.31,0.72,En observación
4950,2702,25.7,Media,2352.44,0.87,En observación
4951,6363,40.4,Baja,5492.46,0.86,En riesgo
4952,4812,25.2,Alta,3853.58,0.8,Saludable
4953,5059,34.4,Baja,5599.57,1.11,En riesgo
4954,4645,31.0,Alta,2692.75,0.58,En observación
