id_interno,codigo_autorizacion,descripcion,valor,categoria,desc_limpia
5271,84296059,TEF ENVIADA GASCO LIQUADO,10.7,Servicios,tef enviada gasco liquado
5272,42482142,ABONO SERVICIO TECNICO,62.46,Servicios,abono servicio tecnico
5273,75225841,PAGO AUTOMATICO PAGO CUOTAS,24.61,Educación,pago automatico pago cuotas
5274,12116951,CARGO TC CONSULTA ESPECIALISTA,58.31,Salud,cargo tc consulta especialista
5275,45879550,PAGO AUTOMATICO MATRICULA UnIV,140.4,Educación,pago automatico matricula univ
5276,76541473,DEBITO TALLER AUTOMOTRIZ,29.04,Servicios,debito taller automotriz
5277,50119360,DEBITO RESTAURANT FANCY,39.32,Ocio,debito restaurant fancy
5278,81231443,PAGO WEB LIDER EXPRESS,50.16,Alimentación,pago web lider express
5279,30610994,PAGO AUTOMATICO CENTRO MEDICO,122.42,Salud,pago automatico centro medico
5280,57971671,TEF ENVIADA CRUZ VERDE LOCAL,145.78,Salud,tef enviada cruz verde local
5281,84770388,ABONO ENTRETENIMIENTO PLUS,18.52,Ocio,abono entretenimiento plus
5282,52953108,PAGO AUTOMATICO DELIVERY COMIDA,35.2,Alimentación,pago automatico delivery comida
5283,44872666,PAGO AUTOMATICO MCDONALDS WEB,16.96,Alimentación,pago automatico mcdonalds web
5284,78719275,PAGO AUTOMATICO PLATAFORMA APRENDIZAJE,47.38,Educación,pago automatico plataforma aprendizaje
5285,91807088,COMPRA TBK TIENDA ONLINE,47.72,Ocio,compra tbk tienda online
5286,99429774,ABONO MERCADO CENTRAL,47.97,Alimentación,abono mercado central
5287,71214669,PAGO WEB COLEGIO MENSUALIDAD,77.66,Educación,pago web colegio mensualidad
5288,47223512,TEF ENVIADA FARMACIA AHUMADA,51.85,Salud,tef enviada farmacia ahumada
5289,55506952,PAGO WEB CLARO TELECOM,38.84,Servicios,pago web claro telecom
5290,33869685,CARGO TC VERDULERIA DON PEPE,33.6,Alimentación,cargo tc verduleria don pepe
5291,55143341,PAGO WEB STEAM GAMES,41.46,Ocio,pago web steam games
5292,57043979,PAGO AUTOMATICO PINTURAS SHERWIN,182.73,Vivienda,pago automatico pinturas sherwin
5293,97059278,PAGO AUTOMATICO cRUz VERDE LOCAL,121.13,Salud,pago automatico cruz verde local
5294,67969895,TEF ENVIADA CARGA BIP WEB,34.54,Transporte,tef enviada carga bip web
5295,65100031,COMPRA TBK EVENTO DEPORTIVO,49.04,Ocio,compra tbk evento deportivo
5296,50058376,D3BITO ubER TRIP,52.58,Transporte,dbito uber trip
5297,72628838,CARGO TC INTEGRAMEDICA,27.5,Salud,cargo tc integramedica
5298,54697978,COMPRA TBK DELIVERY COMIDA,40.39,Alimentación,compra tbk delivery comida
5299,48619326,ABONO PAGO CUOTAS,265.1,Vivienda,abono pago cuotas
5300,98484809,DEBITO INTEGRAMEDICA,46.74,Salud,debito integramedica
5301,59027375,TEF ENVIADA CURSO IDIOMAS,75.56,Educación,tef enviada curso idiomas
5302,39964212,PAGO AUTOMATICO PLATAFORMA APRENDIZAJE,57.97,Educación,pago automatico plataforma aprendizaje
5303,62815737,PAGO AUTOMATICO ENTRETENIMIENTO PLUS,34.37,Ocio,pago automatico entretenimiento plus
5304,99280469,PAGO AUTOMATICO RESTAURANT FANCY,22.27,Ocio,pago automatico restaurant fancy
5305,60047011,PAGO WEB UBER TRIP,24.22,Transporte,pago web uber trip
5306,56172299,DEBITO DELIVERY COMIDA,31.73,Alimentación,debito delivery comida
5307,77321614,ABONO LIBRERIA UNIVERSITARIA,23.68,Educación,abono libreria universitaria
5308,81256600,COMPRA TBK SERVICIOS GENERALES,320.69,Vivienda,compra tbk servicios generales
5309,32500833,ABONO FARMACIA AHUMADA,43.37,Salud,abono farmacia ahumada
5310,50527270,ABONO ENTRETENIMIENTO PLUS,29.42,Ocio,abono entretenimiento plus
5311,63747109,PAGO AUTOMATICO CRUZ VERDE LOCAL,122.96,Salud,pago automatico cruz verde local
5312,76129080,CARGO TC EASY PORTAL,284.3,Vivienda,cargo tc easy portal
5313,56882181,CARGO TC ARRIENDO DEPT,299.78,Vivienda,cargo tc arriendo dept
5314,39091974,COMPRA TBK PLATAFORMA APRENDIZAJE,79.9,Educación,compra tbk plataforma aprendizaje
5315,14976741,DEBITO CONSULTA ESPECIALISTA,27.17,Salud,debito consulta especialista
5316,23525516,PAGO WEB ALMACEN VECINAL,6.06,Alimentación,pago web almacen vecinal
5317,98456661,PAGO WEB REPARACIONES HOGAR,346.23,Vivienda,pago web reparaciones hogar
5318,61434597,PAGO AUTOMATICO AGUAS ANDINAS,74.4,Servicios,pago automatico aguas andinas
5319,75616524,CARGO TC BANCO DEL ESTADO,86.02,Servicios,cargo tc banco del estado
5320,51956607,TEF ENVIADA COMPRA EN AMAZON,22.26,Ocio,tef enviada compra en amazon
5321,59011649,DEBITO VERDULERIA DON PEPE,36.81,Alimentación,debito verduleria don pepe
5322,88567993,DEBITO GASCO LIQUADO,69.39,Servicios,debito gasco liquado
5323,67503744,CARGO TC ARRIENDO DEPT,220.38,Vivienda,cargo tc arriendo dept
5324,80757997,DEBITO AUTOPISTA CENTRAL,37.69,Transporte,debito autopista central
5325,27829404,COMPRA TBK MERCADO CENTRAL,34.37,Alimentación,compra tbk mercado central
5326,38673093,ABONO CARGA BIP WEB,17.68,Transporte,abono carga bip web
5327,10979970,ABONO FARMACIA AHUMADA,20.42,Salud,abono farmacia ahumada
5328,51592392,PAGO WEB COPEC SANTIAGO,14.07,Transporte,pago web copec santiago
5329,64383490,PAGO WEB BAR LA ESQUINA,51.81,Ocio,pago web bar la esquina
5330,86205634,PAGO AUTOMATICO AUTOPISTA CENTRAL,27.77,Transporte,pago automatico autopista central
5331,12999320,DEBITO AGUAS ANDINAS,37.44,Servicios,debito aguas andinas
5332,71240454,COMPRA TBK BANCO DEL ESTADO,104.3,Servicios,compra tbk banco del estado
5333,58956912,ABONO AUTOPISTA CENTRAL,35.84,Transporte,abono autopista central
5334,55997104,ABONO TAXI APp,14.98,Transporte,abono taxi app
5335,73199846,TEF ENVIADA TIENDA ONLINE,49.54,Ocio,tef enviada tienda online
5336,80207946,TEF ENVIADA FARMACIA AHUMADA,64.65,Salud,tef enviada farmacia ahumada
5337,27236582,COMPRA TBK COLEGIO MENSUALIDAD,143.97,Educación,compra tbk colegio mensualidad
5338,98271620,COMPRA TBK VTR BANDA ANCHA,33.29,Servicios,compra tbk vtr banda ancha
5339,24523087,ABONO VTR BANDA ANCHA,91.98,Servicios,abono vtr banda ancha
5340,29696011,PAGO WEB BANCO DEL ESTADO,128.01,Servicios,pago web banco del estado
5341,52744749,ABONO TIENDA ONLINE,73.21,Servicios,abono tienda online
5342,38825960,PAGO AUTOMATICO EXAMENES MED,35.32,Salud,pago automatico examenes med
5343,20255700,CARGO TC RESTAURANT FANCY,11.02,Ocio,cargo tc restaurant fancy
5344,55984183,DEBITO TIENDA ONLINE,9.69,Alimentación,debito tienda online
5345,12454882,TEF ENVIADA PAGO CUOTAS,290.5,Vivienda,tef enviada pago cuotas
5346,96982204,TEF ENVIADA COPEC SANTIAGO,40.39,Transporte,tef enviada copec santiago
5347,67557861,TEF ENVIADA SUPERMERCADO DIA,33.21,Alimentación,tef enviada supermercado dia
5348,47508261,PAGO WEB AGUAS ANDINAS,130.67,Servicios,pago web aguas andinas
5349,32254977,PAGO AUTOMATICO PRONTO COPEC,6.53,Alimentación,pago automatico pronto copec
5350,36618901,DEBITO PRONTO COPEC,18.36,Alimentación,debito pronto copec
5351,69447164,COMPRA TBK CRUZ VERDE LOCAL,33.66,Salud,compra tbk cruz verde local
5352,78203840,COMPRA TBK TAXI APP,31.49,Transporte,compra tbk taxi app
5353,74814358,CARGO TC TALLER AUTOMOTRIZ,16.47,Servicios,cargo tc taller automotriz
5354,74849775,PAGO AUTOMATICO UDEMY COURSES,70.97,Educación,pago automatico udemy courses
5355,29378518,ABONO SISTEMA DUOC,113.66,Educación,abono sistema duoc
5356,74797678,PAGO AUTOMATICO CRUZ VERDE LOCAL,106.47,Salud,pago automatico cruz verde local
5357,22590849,PAGO AUTOMATICO DELIVERY COMIDA,32.44,Alimentación,pago automatico delivery comida
5358,79275881,PAGO WEB PRONTO COPEC,26.71,Alimentación,pago web pronto copec
5359,62335652,CARGO TC DELIVERY COMIDA,49.77,Alimentación,cargo tc delivery comida
5360,31721163,TEF ENVIADA COPEC SANTIAGO,26.29,Transporte,tef enviada copec santiago
5361,92511459,ABONO CONSULTA ESPECIALISTA,70.12,Salud,abono consulta especialista
5362,63858626,PAGO WEB FARMACIA AHUMADA,15.18,Salud,pago web farmacia ahumada
5363,12742492,ABONO ENTRETENIMIENTO PLUS,26.28,Ocio,abono entretenimiento plus
5364,75302659,PAGO WEB CRUZ VERDE LOCAL,100.32,Salud,pago web cruz verde local
5365,98852629,TEF ENVIADA CARGA BIP WEB,59.89,Transporte,tef enviada carga bip web
5366,26560162,PAGO AUTOMATICO COMPRA EN AMAZON,35.38,Ocio,pago automatico compra en amazon
5367,35209875,PAGO WEB RESTAURANT FANCY,26.84,Ocio,pago web restaurant fancy
5368,11446148,PAGO WEB MATRICULA UNIV,74.73,Educación,pago web matricula univ
5369,18990534,CARGO TC SHELL RUTA 5,37.91,Transporte,cargo tc shell ruta 
5370,55758595,DEBITO TIENDA ONLINE,57.39,Ocio,debito tienda online
5371,66833639,TEF ENVIADA SODIMAC HOME,249.99,Vivienda,tef enviada sodimac home
5372,71135583,PAGO WEB ENEL DISTRIBUCION,61.36,Servicios,pago web enel distribucion
5373,90998272,TEF ENVIADA CRUZ VERDE LOCAL,42.47,Salud,tef enviada cruz verde local
5374,77576689,PAGO WEB SERVICIO TECNICO,125.86,Servicios,pago web servicio tecnico
5375,64794874,DEBITO GASOLINERA,24.91,Transporte,debito gasolinera
5376,51808607,ABONO AUTOPISTA CENTRAL,23.59,Transporte,abono autopista central
5377,56326746,PAGO WEB CENTRO MEDICO,27.1,Salud,pago web centro medico
5378,42822070,CARGo TC SHELL RUTA 5,15.42,Transporte,cargo tc shell ruta 
5379,95199533,CARGO TC PLATAFORMA APRENDIZAJE,91.61,Educación,cargo tc plataforma aprendizaje
5380,90919608,TEF ENVIADA SODIMAC HOME,208.83,Vivienda,tef enviada sodimac home
5381,13600484,COMPRA TBK PAGO CUOTAS,117.29,Vivienda,compra tbk pago cuotas
5382,17648253,PAGO WEB CENTRO MEDICO,135.06,Salud,pago web centro medico
5383,61269406,TEF ENVIADA FARMACIA AHUMADA,10.67,Salud,tef enviada farmacia ahumada
5384,41119594,CARGO TC VERDULERIA DON PEPE,46.84,Alimentación,cargo tc verduleria don pepe
5385,42087136,PAGO WEB MERCADO CENTRAL,29.65,Ocio,pago web mercado central
5386,70873849,COMPRA TBK LIBRERIA UNIVERSITARIA,116.95,Educación,compra tbk libreria universitaria
5387,68462986,PAGO AUTOMATICO PAGO CUOTAS,350.2,Vivienda,pago automatico pago cuotas
5388,53566725,CARGO TC VERDULERIA DON PEPE,56.8,Alimentación,cargo tc verduleria don pepe
5389,95231261,ABONO COMPRA EN AMAZON,41.76,Ocio,abono compra en amazon
5390,41720243,DEBITO SHELL RUTA 5,7.45,Transporte,debito shell ruta 
5391,66398137,CARGO TC UBER TRIP,46.16,Transporte,cargo tc uber trip
5392,77091759,CARGO TC EVENTO DEPORTIVO,54.29,Ocio,cargo tc evento deportivo
5393,50559882,COMPRA TBK CONSULTA ESPECIALISTA,86.0,Salud,compra tbk consulta especialista
5394,68893279,PAGO WEB UDEMY COURSES,111.55,Educación,pago web udemy courses
5395,56229746,PAGO WEB SHELL RUTA 5,26.29,Transporte,pago web shell ruta 
5396,74914236,ABONO SERVICIO TECNICO,17.21,Servicios,abono servicio tecnico
5397,50117129,ABONO PLATAFORMA APRENDIZAJE,122.38,Educación,abono plataforma aprendizaje
5398,74977057,COMPRA TBK EASY PORTAL,383.68,Vivienda,compra tbk easy portal
5399,70340934,PAGO AUTOMATICO CURSO IDIOMAS,60.69,Educación,pago automatico curso idiomas
5400,30113607,PAGO AUTOMATICO RESTAURANT FANCY,33.15,Ocio,pago automatico restaurant fancy
5401,87391983,TEF ENVIADA SERVICIOS GENERALES,39.41,Servicios,tef enviada servicios generales
5402,13319085,CARGO TC PLATAFORMA APRENDIZAJE,116.15,Educación,cargo tc plataforma aprendizaje
5403,61033013,PAGO WEB UDEMY COURSES,83.98,Educación,pago web udemy courses
5404,60862626,COMPRA TBK CENTRO MEDICO,111.3,Salud,compra tbk centro medico
5405,97235411,TEF ENVIADA COMPRA EN AMAZON,44.48,Ocio,tef enviada compra en amazon
5406,64998006,TEF ENVIADA EASY PORTAL,323.63,Vivienda,tef enviada easy portal
5407,69439569,PAGO WEB SODIMAC HOME,359.1,Vivienda,pago web sodimac home
5408,15486848,PAGO WEB PAGO CUOTAS,314.9,Vivienda,pago web pago cuotas
5409,64528354,PAGO WEB GASOLINERA,12.94,Transporte,pago web gasolinera
5410,69597939,PAGO AUTOMATICO ESTACIONAMIENTO,8.84,Transporte,pago automatico estacionamiento
5411,41992524,COMPRA TBK AGUAS ANDINAS,148.37,Servicios,compra tbk aguas andinas
5412,33137964,PAGO WEB MCDONALDS WEB,15.31,Alimentación,pago web mcdonalds web
5413,97665389,PAGO AUTOMATICO ENEL DISTRIBUCION,138.28,Servicios,pago automatico enel distribucion
5414,42461414,TEF ENVIADA INTEGRAMEDICA,17.26,Salud,tef enviada integramedica
5415,40841253,PAGO WEB DIDI RIDE,18.87,Transporte,pago web didi ride
5416,13695007,ABONO SODIMAC HOME,342.08,Vivienda,abono sodimac home
5417,10309521,DEBITO PINTURAS SHERWIN,189.59,Vivienda,debito pinturas sherwin
5418,82166957,TEF ENVIADA CLINICA INDISA,133.19,Salud,tef enviada clinica indisa
5419,28326110,PAGO WEB CLINICA INDISA,80.82,Salud,pago web clinica indisa
5420,14430026,DEBITO ESTACIONAMIENTO,48.2,Transporte,debito estacionamiento
5421,84582978,CARGO TC CLARO TELECOM,57.09,Servicios,cargo tc claro telecom
5422,42938229,ABONO CURSO IDIOMAS,24.93,Educación,abono curso idiomas
5423,51744156,ABONO TIEND4 ONLINE,136.63,Educación,abono tiend online
5424,69601581,CARGO TC UDEMY COURSES,67.43,Educación,cargo tc udemy courses
5425,14008222,CARGO TC CLINICA INDISA,77.15,Salud,cargo tc clinica indisa
5426,69945681,PAGO WEB TALLER AUTOMOTRIZ,86.21,Servicios,pago web taller automotriz
5427,74496425,TEF 3NViADA DELIVErY COMIDA,6.88,Alimentación,tef nviada delivery comida
5428,85186443,DEBITO SUPERMERCADO DIA,27.07,Alimentación,debito supermercado dia
5429,98829740,PAGO WEB ARRIENDO DEPT,96.1,Vivienda,pago web arriendo dept
5430,74966232,PAGO WEB SERVICIOS GENERALES,32.33,Servicios,pago web servicios generales
5431,20239291,TEF ENVIADA CURSO IDIOMAS,45.22,Educación,tef enviada curso idiomas
5432,64853689,PAGO WEB CARGA BIP WEB,14.55,Transporte,pago web carga bip web
5433,87502343,PAGO AUTOMATICO AGUAS ANDINAS,64.92,Servicios,pago automatico aguas andinas
5434,82732852,PAGO AUTOMAtICO FARMACIA AHUMADA,87.94,Salud,pago automatico farmacia ahumada
5435,15546876,COMPRA TBK MERCADO CENtRAL,14.83,Alimentación,compra tbk mercado central
5436,30141113,CARGO TC PINTURAS SHERWIN,378.65,Vivienda,cargo tc pinturas sherwin
5437,10486734,DEBITO UBER TRIP,9.52,Transporte,debito uber trip
5438,46452326,CARGO TC REPARACIONES HOGAR,73.39,Vivienda,cargo tc reparaciones hogar
5439,19147043,PAGO WEB OPTICA VISION,17.78,Salud,pago web optica vision
5440,72608212,PAGO AUTOMATICO CENTRO MEDICO,54.74,Salud,pago automatico centro medico
5441,32966973,ABONO NETFLIX.COM,27.32,Ocio,abono netflixcom
5442,32925754,PAGO AUTOMATICO COMPRA EN AMAZON,50.39,Ocio,pago automatico compra en amazon
5443,55856072,COMPRA TBK TAXI APP,21.08,Transporte,compra tbk taxi app
5444,84543280,TEF eNVIADA SISTeMA DUOC,40.26,Educación,tef enviada sistema duoc
5445,69785168,PAGO AUTOMATICO UDEMY COURS3S,146.9,Educación,pago automatico udemy courss
5446,20130392,TEF ENVIADA DIDI RIDE,19.73,Transporte,tef enviada didi ride
5447,23384596,CARGO TC MERCADO CENTRAL,39.15,Ocio,cargo tc mercado central
5448,24342163,COMPRA TBK SODIMAC HOME,247.92,Vivienda,compra tbk sodimac home
5449,92869403,DEBITO PAGO CUOTAS,95.19,Vivienda,debito pago cuotas
5450,30051403,TEF 3NV1ADA SUPERMERCAD0 DIA,58.32,Alimentación,tef nvada supermercad dia
5451,96898625,ABONO SODIMAC HOME,347.85,Vivienda,abono sodimac home
5452,31679563,PAGO WEB SERVICIOS GENERALES,93.07,Servicios,pago web servicios generales
5453,94776320,PAGO WEB PEDIDOSYA CL,54.97,Alimentación,pago web pedidosya cl
5454,38321631,COMPRA TBK FARMACIA AHUMADA,122.29,Salud,compra tbk farmacia ahumada
5455,32128970,COMPRA TBK EVENTO DEPORTIVO,58.55,Ocio,compra tbk evento deportivo
5456,71671760,CARGO TC SERVICIOS GENERALES,52.38,Servicios,cargo tc servicios generales
5457,34631436,ABONO AGUAS ANDINAS,51.86,Servicios,abono aguas andinas
5458,65303799,ABONO SERVICIOS GENERALES,32.18,Servicios,abono servicios generales
5459,83204174,PAGO WEB AUTOPISTA CENTRAL,18.08,Transporte,pago web autopista central
5460,73059095,CARGO TC MCDONALDS WEB,45.02,Alimentación,cargo tc mcdonalds web
5461,74426718,DEBITO TAXI APP,14.45,Transporte,debito taxi app
5462,51032588,CARGO TC CLARO TELECOM,37.66,Servicios,cargo tc claro telecom
5463,79644509,PAGO WEB EXAMENES MED,79.36,Salud,pago web examenes med
5464,55306327,CARGO TC PAGO CUOTAS,136.56,Educación,cargo tc pago cuotas
5465,96917984,TEF ENVIADA CLARO TELECOM,16.02,Servicios,tef enviada claro telecom
5466,81664341,PAGO WEB GASOLINERA,40.6,Transporte,pago web gasolinera
5467,88004977,TEF ENVIADA BAR LA ESQUINA,52.53,Ocio,tef enviada bar la esquina
5468,86185224,COMPRA TBK DELIVERY COMIDA,20.79,Alimentación,compra tbk delivery comida
5469,74817663,PAGO AUTOMATICO COLEGIO MENSUALIDAD,41.93,Educación,pago automatico colegio mensualidad
5470,64427645,CARGO TC CONDOMINIO GGCC,183.68,Vivienda,cargo tc condominio ggcc
5471,89711823,TEF ENVIADA VTR BANDA ANCHA,31.53,Servicios,tef enviada vtr banda ancha
5472,40994750,PAGO AUTOMATICO ALMACEN VECINAL,7.92,Alimentación,pago automatico almacen vecinal
5473,94493959,DEBITO AGUAS ANDINAS,146.44,Servicios,debito aguas andinas
5474,42444023,CARGO TC DELIVERY COMIDA,10.98,Alimentación,cargo tc delivery comida
5475,34465088,ABONO SPOTIFY PREMIUM,26.78,Ocio,abono spotify premium
5476,54058152,PAGO AUTOMATICO PRONTO COPEC,28.16,Alimentación,pago automatico pronto copec
5477,80021839,COMPRA TBK ENEL DISTRIBUCION,47.23,Servicios,compra tbk enel distribucion
5478,91982796,TEF ENVIADA SISTEMA DUOC,83.85,Educación,tef enviada sistema duoc
5479,31955860,PAGO AUTOMATICO BAR LA ESQUINA,13.69,Ocio,pago automatico bar la esquina
5480,96889969,ABONO SISTEMA DUOC,116.68,Educación,abono sistema duoc
5481,74598923,DEBITO PAGO CUOTAS,120.25,Educación,debito pago cuotas
5482,89876792,CARGO TC AGUAS ANDINAS,12.78,Servicios,cargo tc aguas andinas
5483,31948056,PAGO AUTOMATICO UBER TRIP,45.8,Transporte,pago automatico uber trip
5484,15731910,PAGO AUTOMATICO ARRIENDO DEPT,301.9,Vivienda,pago automatico arriendo dept
5485,70838563,P4GO WEB GASOLINERA,27.36,Transporte,pgo web gasolinera
5486,70614081,CARGO TC BANCO DEL ESTADO,80.45,Servicios,cargo tc banco del estado
5487,17046093,CARGO TC AUTOPISTA CENTRAL,44.29,Transporte,cargo tc autopista central
5488,63761226,DEBITO CLINICA INDISA,96.69,Salud,debito clinica indisa
5489,18209448,DEBITO MATRICULA UNIV,112.86,Educación,debito matricula univ
5490,86625483,ABONO REPARACIONES HOGAR,128.62,Vivienda,abono reparaciones hogar
5491,63720043,TEF ENVIADA CARGA BIP WEB,37.31,Transporte,tef enviada carga bip web
5492,89183626,ABONO CONSULTA ESPECIALISTA,131.12,Salud,abono consulta especialista
5493,84884890,TEF ENVIADA SERVICIO TECNICO,107.15,Servicios,tef enviada servicio tecnico
5494,78577376,TEF ENVIADA OPTICA VISION,23.81,Salud,tef enviada optica vision
5495,41198032,COMPRA TBK DIDI RIDE,20.25,Transporte,compra tbk didi ride
5496,40870449,COMPRA TBK DIDI RIDE,28.27,Transporte,compra tbk didi ride
5497,73841079,TEF ENVIADA MCDONALDS WEB,56.34,Alimentación,tef enviada mcdonalds web
5498,35619133,PAGO WEB DELIVERY COMIDA,44.3,Alimentación,pago web delivery comida
5499,56552177,COMPRA TBK CONDOMINIO GGCC,65.69,Vivienda,compra tbk condominio ggcc
5500,27726002,COMPRA TBK VERDULERIA DON PEPE,22.97,Alimentación,compra tbk verduleria don pepe
5501,59075036,PAGO AUTOMATICO ENEL DISTRIBUCION,142.61,Servicios,pago automatico enel distribucion
5502,45805685,COMPRA TBK OPTICA VISION,98.77,Salud,compra tbk optica vision
5503,96923464,CARGO TC NETFLIX.COM,49.98,Ocio,cargo tc netflixcom
5504,19557164,CARGO TC BAR LA ESQUINA,9.33,Ocio,cargo tc bar la esquina
5505,21757659,CARGO TC MATRICULA UNIV,28.42,Educación,cargo tc matricula univ
5506,75271974,ABONO PEAJE TAG,47.39,Transporte,abono peaje tag
5507,56339922,COMPRA TBK SUPERMERCADO DIA,54.69,Alimentación,compra tbk supermercado dia
5508,92039293,DEBITO INTEGRAMEDICA,144.54,Salud,debito integramedica
5509,73142210,PAGO WEB AGUAS ANDINAS,25.41,Servicios,pago web aguas andinas
5510,58042204,ABONO EVENTO DEPORTIVO,32.29,Ocio,abono evento deportivo
5511,33310618,PAGO AUTOMATICO VERDULERIA DON PEPE,57.73,Alimentación,pago automatico verduleria don pepe
5512,64972840,TEF ENVIADA ENTRETENIMIENTO PLUS,18.53,Ocio,tef enviada entretenimiento plus
5513,28002338,COMPRA TBK TALLER AUTOMOTRIZ,128.35,Servicios,compra tbk taller automotriz
5514,98198915,DEBITO DELIVERY COMIDA,25.06,Alimentación,debito delivery comida
5515,11242605,TEF ENVIADA TIENDA ONLINE,53.07,Ocio,tef enviada tienda online
5516,51964629,PAGO AUTOMATICO MERCADO CENTRAL,7.28,Alimentación,pago automatico mercado central
5517,98520680,CARGO TC COPEC SANTIAGO,26.2,Transporte,cargo tc copec santiago
5518,89946310,DEBITO SERVICIO TECNICO,72.35,Servicios,debito servicio tecnico
5519,66701381,TEF ENVIADA PRONTO COPEC,6.32,Alimentación,tef enviada pronto copec
5520,15092490,DEBITO UDEMY COURSES,25.3,Educación,debito udemy courses
5521,22891207,ABONO PRONTO COPEC,51.73,Alimentación,abono pronto copec
5522,78913320,PAGO WEB STEAM GAMES,33.84,Ocio,pago web steam games
5523,15135828,PAGO WEB COLEGIO MENSUALIDAD,49.35,Educación,pago web colegio mensualidad
5524,84472396,PAGO AUTOMATICO EASY PORTAL,233.05,Vivienda,pago automatico easy portal
